partition_name,attribute,value
documents_partition,text,"recognition (p-value=0.015), are significant influences to employeesâ€™ retention. Hence, these conclude that better remuneration (and the increase thereof) are more"
documents_partition,text,"likely to retain existing employees and attract employees from other organizations. Furthermore, the study specifically recommends that employee retention be"
documents_partition,text,improved by further refining reward and recognition that surely meet the needs and well-being of the employees. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1070
documents_partition,text,"This paper argues that contrary to some critics, Augustine, the philosopher and pillar of the Catholic faith, did tackle resurrection"
documents_partition,text,[of the flesh or body] by examining some of his writings. The author traces the development of Augustineâ€™s interpretation of
documents_partition,text,"the resurrection of the body by examining the context and some texts in four of his works, namely, De fide"
documents_partition,text,"et symbolo, Opus imperfectum contra Julianum, De Catechizandis Rudibus, and the Enchiridion . The researcher investigates further on: (a) Augustineâ€™s"
documents_partition,text,"understanding of the â€œresurrection of the fleshâ€ in the Creed, (b) the developmental understanding of â€œresurrection of the fleshâ€ from"
documents_partition,text,"the different representative texts enumerated above, and (c) the theological conclusion that one could infer from the investigation whether or"
documents_partition,text,not it is in consonance with the present understanding of Augustine and the present formulation as theologically accepted in the
documents_partition,text,present time. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/146
documents_partition,text,"Garden-based education (GBE) is an innovative approach to enhancing learnersâ€™ academic performance. However, the mechanism of how it develops the"
